id,month,year,region,population,pulmonary_tuberculosis,other_tuberculosis,typhoid,diptheria_and_croup,diptheria,croup,scarlet_fever,measles,whooping_cough,pneumonia,diarrhea_and_enteritis,diarrhea_under_five,cerebro_spinal_fever,polio,influenza,septicemia,cancer,external_causes,violence,smallpox
1839,12,1903,northern_counties,839835,...,...,...,...,...,2,13,0,1,123,...,9,14,...,14,7,33,...,51,0
1840,12,1903,central_counties,1024791,...,...,...,...,...,1,13,2,2,169,...,9,10,...,10,0,36,...,60,1
1841,12,1903,southern_counties,651836,...,...,...,...,...,1,8,6,0,100,...,5,10,...,11,3,22,...,42,1
1842,12,1903,urban,857840,...,...,...,...,...,0,11,3,0,200,...,7,15,...,19,3,38,...,68,1
1843,12,1903,rural,1658622,...,...,...,...,...,4,23,5,3,192,...,16,19,...,16,7,53,...,85,1
1844,12,1903,class_1_cities,228171,...,...,...,...,...,0,3,2,0,59,...,1,1,...,6,1,10,...,21,0
1845,12,1903,class_2_cities,117787,...,...,...,...,...,0,3,0,0,33,...,2,0,...,0,1,9,...,13,1
1846,12,1903,class_3_cities,218623,...,...,...,...,...,0,2,0,0,58,...,2,8,...,9,1,6,...,20,0
1847,12,1903,class_4_cities,161751,...,...,...,...,...,0,1,0,0,28,...,2,5,...,2,0,5,...,9,0
1848,12,1903,class_5_cities,131508,...,...,...,...,...,0,2,1,0,22,...,0,1,...,2,0,8,...,5,0
1849,1,1904,indiana,2516462,...,...,...,...,...,5,25,38,7,540,...,23,41,...,50,15,103,...,132,8
1850,1,1904,northern_counties,839835,...,...,...,...,...,2,15,6,1,161,...,6,13,...,17,5,42,...,36,1
1851,1,1904,central_counties,1024791,...,...,...,...,...,0,5,18,4,250,...,13,20,...,20,7,42,...,70,4
1852,1,1904,southern_counties,651836,...,...,...,...,...,3,5,14,2,129,...,4,8,...,13,3,19,...,26,3
1853,1,1904,urban,857840,...,...,...,...,...,0,10,9,1,216,...,12,20,...,15,8,33,...,65,3
1854,1,1904,rural,1658622,...,...,...,...,...,5,15,29,6,324,...,11,21,...,35,7,70,...,67,5
1855,1,1904,class_1_cities,228171,...,...,...,...,...,0,0,6,1,69,...,4,7,...,3,2,12,...,15,0
1856,1,1904,class_2_cities,117787,...,...,...,...,...,0,2,0,0,26,...,1,1,...,1,0,8,...,11,3
1857,1,1904,class_3_cities,218623,...,...,...,...,...,0,4,2,0,51,...,6,5,...,6,4,8,...,20,0
1858,1,1904,class_4_cities,161751,...,...,...,...,...,0,2,0,0,38,...,0,4,...,4,2,3,...,9,0
1859,1,1904,class_5_cities,131508,...,...,...,...,...,0,2,1,0,32,...,1,3,...,1,0,2,...,10,0
1860,2,1904,indiana,2516462,...,...,...,...,...,3,23,38,4,711,...,31,41,...,116,25,78,...,142,5
1861,2,1904,northern_counties,839835,...,...,...,...,...,2,11,5,1,214,...,11,6,...,32,13,23,...,59,1
1862,2,1904,central_counties,1024791,...,...,...,...,...,1,7,19,2,267,...,10,19,...,43,10,35,...,63,3
1863,2,1904,southern_counties,651836,...,...,...,...,...,0,5,14,1,230,...,10,16,...,41,2,20,...,20,1
1864,2,1904,urban,863340,...,...,...,...,...,1,9,11,0,286,...,20,19,...,26,9,39,...,80,2
1865,2,1904,rural,1653122,...,...,...,...,...,2,14,27,4,425,...,11,22,...,90,16,39,...,62,3
1866,2,1904,class_1_cities,228171,...,...,...,...,...,0,3,2,0,82,...,3,2,...,5,1,10,...,20,0
1867,2,1904,class_2_cities,117787,...,...,...,...,...,0,1,1,0,38,...,2,1,...,2,2,1,...,17,0
1868,2,1904,class_3_cities,218623,...,...,...,...,...,1,2,4,0,63,...,2,3,...,8,1,15,...,18,0
1869,2,1904,class_4_cities,167251,...,...,...,...,...,0,1,2,0,56,...,10,4,...,6,3,5,...,16,2
1870,2,1904,class_5_cities,131508,...,...,...,...,...,0,2,2,0,47,...,3,9,...,5,2,8,...,9,0
1871,3,1904,indiana,2516462,...,...,...,...,...,2,32,46,11,758,...,38,67,...,153,14,99,...,141,3
1872,3,1904,northern_counties,839835,...,...,...,...,...,0,18,12,0,199,...,14,14,...,51,5,36,...,46,0
1873,3,1904,central_counties,1024791,...,...,...,...,...,1,9,20,3,334,...,17,38,...,75,6,42,...,67,2
1874,3,1904,southern_counties,651836,...,...,...,...,...,1,5,14,8,225,...,7,15,...,27,3,21,...,28,1
1875,3,1904,urban,863340,...,...,...,...,...,1,19,7,3,296,...,20,29,...,54,6,46,...,63,2
1876,3,1904,rural,1653122,...,...,...,...,...,1,13,39,8,462,...,18,38,...,99,8,53,...,78,1
1877,3,1904,class_1_cities,228171,...,...,...,...,...,1,1,1,0,79,...,2,4,...,7,2,13,...,22,0
1878,3,1904,class_2_cities,117787,...,...,...,...,...,0,5,1,0,43,...,1,5,...,7,1,4,...,7,0
1879,3,1904,class_3_cities,218623,...,...,...,...,...,0,3,3,1,81,...,4,4,...,11,0,13,...,12,1
1880,3,1904,class_4_cities,167251,...,...,...,...,...,0,6,1,1,54,...,5,8,...,14,2,10,...,12,1
1881,3,1904,class_5_cities,131508,...,...,...,...,...,0,4,1,1,39,...,8,8,...,15,1,6,...,10,0
1882,4,1904,indiana,2656404,...,...,...,...,...,3,21,40,14,557,...,23,41,...,72,24,89,...,134,6
1883,4,1904,northern_counties,889376,...,...,...,...,...,0,11,5,5,164,...,7,10,...,19,11,35,...,47,1
1884,4,1904,central_counties,1093418,...,...,...,...,...,2,5,17,5,222,...,5,20,...,29,5,34,...,52,2
1885,4,1904,southern_counties,673610,...,...,...,...,...,1,5,18,4,171,...,11,11,...,24,8,20,...,35,3
1886,4,1904,urban,918283,...,...,...,...,...,1,8,14,3,236,...,10,17,...,23,6,45,...,60,3
1887,4,1904,rural,1738121,...,...,...,...,...,2,13,26,11,321,...,13,24,...,49,18,44,...,74,3
1888,4,1904,class_1_cities,252515,...,...,...,...,...,1,0,2,1,55,...,1,4,...,4,0,15,...,18,0
1889,4,1904,class_2_cities,126969,...,...,...,...,...,0,1,4,1,36,...,1,4,...,1,0,7,...,8,3
1890,4,1904,class_3_cities,235662,...,...,...,...,...,0,5,2,0,58,...,3,6,...,4,1,14,...,15,0
1891,4,1904,class_4_cities,174500,...,...,...,...,...,0,1,5,0,55,...,3,1,...,8,2,6,...,13,0
1892,4,1904,class_5_cities,128637,...,...,...,...,...,0,1,1,1,32,...,2,2,...,6,3,3,...,6,0
1893,5,1904,indiana,2656404,...,...,...,...,...,4,14,34,5,319,...,31,34,...,17,17,96,...,150,6
1894,5,1904,northern_counties,889376,...,...,...,...,...,2,5,11,2,97,...,13,13,...,6,9,22,...,30,1
1895,5,1904,central_counties,1093418,...,...,...,...,...,1,3,9,2,141,...,11,10,...,7,6,42,...,79,1
1896,5,1904,southern_counties,673610,...,...,...,...,...,1,6,14,1,81,...,7,11,...,4,2,32,...,41,4
1897,5,1904,urban,918283,...,...,...,...,...,1,6,8,2,147,...,14,10,...,7,7,44,...,72,3
1898,5,1904,rural,1738121,...,...,...,...,...,3,8,26,3,172,...,17,24,...,10,10,52,...,78,3
1899,5,1904,class_1_cities,252515,...,...,...,...,...,0,1,0,0,42,...,2,5,...,2,0,11,...,15,0
1900,5,1904,class_2_cities,126969,...,...,...,...,...,0,0,0,1,22,...,2,1,...,1,1,5,...,11,0
1901,5,1904,class_3_cities,235662,...,...,...,...,...,0,1,2,1,29,...,5,1,...,1,3,12,...,19,0
1902,5,1904,class_4_cities,174500,...,...,...,...,...,1,2,2,0,23,...,3,2,...,2,3,10,...,16,3
1903,5,1904,class_5_cities,128637,...,...,...,...,...,0,2,4,0,31,...,2,1,...,1,0,6,...,11,0
1904,6,1904,indiana,2656404,...,...,...,...,...,1,9,10,6,106,...,53,14,...,10,11,71,...,125,3
1905,6,1904,northern_counties,889376,...,...,...,...,...,0,4,1,2,25,...,19,3,...,2,2,26,...,32,0
1906,6,1904,central_counties,1093418,...,...,...,...,...,0,4,4,1,44,...,15,4,...,8,4,34,...,55,0
1907,6,1904,southern_counties,673610,...,...,...,...,...,1,1,5,3,37,...,19,7,...,0,5,11,...,38,3
1908,6,1904,urban,922372,...,...,...,...,...,0,7,5,2,39,...,35,5,...,2,2,30,...,61,3
1909,6,1904,rural,1734032,...,...,...,...,...,1,2,5,4,67,...,18,9,...,8,9,41,...,64,0
1910,6,1904,class_1_cities,252515,...,...,...,...,...,0,0,0,1,11,...,6,2,...,0,0,13,...,17,0
1911,6,1904,class_2_cities,126969,...,...,...,...,...,0,2,1,1,4,...,10,1,...,0,0,4,...,9,0
1912,6,1904,class_3_cities,235662,...,...,...,...,...,0,3,0,0,6,...,9,1,...,1,2,6,...,18,0
1913,6,1904,class_4_cities,182000,...,...,...,...,...,0,1,2,0,12,...,8,1,...,0,0,3,...,12,3
1914,6,1904,class_5_cities,125226,...,...,...,...,...,0,1,2,0,6,...,2,0,...,1,0,4,...,5,0
1915,7,1904,indiana,2656404,...,...,...,...,...,2,5,4,6,85,...,296,29,...,5,10,116,...,189,5
1916,7,1904,northern_counties,889376,...,...,...,...,...,1,0,1,3,27,...,39,5,...,2,5,35,...,63,2
1917,7,1904,central_counties,1093418,...,...,...,...,...,1,1,2,2,32,...,114,16,...,2,3,46,...,82,0
1918,7,1904,southern_counties,673610,...,...,...,...,...,0,4,1,1,26,...,143,8,...,1,2,35,...,44,3
1919,7,1904,urban,922372,...,...,...,...,...,1,1,2,4,39,...,147,15,...,1,4,56,...,95,2
1920,7,1904,rural,1734032,...,...,...,...,...,1,4,2,2,46,...,149,14,...,4,6,60,...,94,3
1921,7,1904,class_1_cities,252515,...,...,...,...,...,0,0,0,0,17,...,53,3,...,0,0,15,...,29,0
1922,7,1904,class_2_cities,126969,...,...,...,...,...,0,0,0,1,5,...,23,5,...,0,0,6,...,16,0
1923,7,1904,class_3_cities,235662,...,...,...,...,...,0,0,0,1,11,...,31,3,...,0,3,15,...,21,0
1924,7,1904,class_4_cities,182000,...,...,...,...,...,1,1,1,2,5,...,27,3,...,0,1,11,...,18,2
1925,7,1904,class_5_cities,125226,...,...,...,...,...,0,0,1,0,1,...,13,1,...,1,0,9,...,11,0
1926,8,1904,indiana,2656404,...,...,...,...,...,1,6,4,10,61,...,473,34,...,4,13,103,...,175,3
1927,8,1904,northern_counties,889376,...,...,...,...,...,0,1,3,2,20,...,123,8,...,0,6,40,...,56,2
1928,8,1904,central_counties,1093418,...,...,...,...,...,0,2,0,1,25,...,189,13,...,3,4,41,...,77,0
1929,8,1904,southern_counties,673610,...,...,...,...,...,1,3,1,7,16,...,161,13,...,1,3,22,...,42,1
1930,8,1904,urban,922372,...,...,...,...,...,0,1,2,4,17,...,229,17,...,1,1,34,...,91,2
1931,8,1904,rural,1734032,...,...,...,...,...,1,5,2,6,44,...,244,17,...,3,12,69,...,84,1
1932,8,1904,class_1_cities,252515,...,...,...,...,...,0,0,0,2,6,...,43,6,...,0,1,10,...,24,0
1933,8,1904,class_2_cities,126969,...,...,...,...,...,0,0,0,0,3,...,25,5,...,0,0,10,...,10,0
1934,8,1904,class_3_cities,235662,...,...,...,...,...,0,0,1,2,3,...,70,1,...,0,0,7,...,22,0
1935,8,1904,class_4_cities,182000,...,...,...,...,...,0,0,0,0,4,...,55,2,...,0,0,7,...,24,2
1936,8,1904,class_5_cities,125226,...,...,...,...,...,0,1,1,0,1,...,36,3,...,1,0,0,...,11,0
1937,9,1904,indiana,2656404,...,...,...,...,...,0,6,2,7,73,...,319,34,...,1,13,115,...,146,12
1938,9,1904,northern_counties,889376,...,...,...,...,...,0,2,1,0,30,...,115,20,...,0,2,44,...,51,0
1939,9,1904,central_counties,1093418,...,...,...,...,...,0,0,0,3,28,...,112,9,...,1,6,55,...,69,12
1940,9,1904,southern_counties,673610,...,...,...,...,...,0,4,1,4,15,...,92,5,...,0,5,16,...,26,0
1941,9,1904,urban,922372,...,...,...,...,...,0,2,1,5,37,...,122,10,...,0,4,52,...,85,10
1942,9,1904,rural,1734032,...,...,...,...,...,0,4,1,2,36,...,197,24,...,1,9,63,...,61,2
1943,9,1904,class_1_cities,252515,...,...,...,...,...,0,0,0,2,12,...,16,0,...,0,1,11,...,23,0
1944,9,1904,class_2_cities,126969,...,...,...,...,...,0,0,0,0,5,...,23,0,...,0,1,7,...,14,10
1945,9,1904,class_3_cities,235662,...,...,...,...,...,0,2,0,1,10,...,35,3,...,0,0,14,...,25,0
1946,9,1904,class_4_cities,182000,...,...,...,...,...,0,0,0,2,9,...,33,4,...,0,1,8,...,9,0
1947,9,1904,class_5_cities,125226,...,...,...,...,...,0,0,1,0,1,...,15,3,...,0,1,12,...,14,0
1948,10,1904,indiana,2656404,...,...,...,...,...,0,11,2,16,113,...,204,23,...,4,6,103,...,148,18
1949,10,1904,northern_counties,889376,...,...,...,...,...,0,4,1,6,36,...,67,9,...,1,3,39,...,52,1
1950,10,1904,central_counties,1093418,...,...,...,...,...,0,2,1,5,36,...,77,8,...,2,1,37,...,57,10
1951,10,1904,southern_counties,673610,...,...,...,...,...,0,5,0,5,41,...,60,6,...,1,2,27,...,39,7
1952,10,1904,urban,922372,...,...,...,...,...,0,3,1,6,46,...,75,7,...,1,4,51,...,72,10
1953,10,1904,rural,1734032,...,...,...,...,...,0,8,1,10,67,...,129,16,...,3,2,52,...,76,8
1954,10,1904,class_1_cities,252515,...,...,...,...,...,0,0,0,0,18,...,14,0,...,1,1,10,...,13,0
1955,10,1904,class_2_cities,126969,...,...,...,...,...,0,0,0,1,5,...,9,2,...,0,1,13,...,10,7
1956,10,1904,class_3_cities,235662,...,...,...,...,...,0,2,1,2,5,...,25,1,...,0,2,7,...,20,0
1957,10,1904,class_4_cities,182000,...,...,...,...,...,0,1,0,2,11,...,16,4,...,0,0,11,...,24,3
1958,10,1904,class_5_cities,125226,...,...,...,...,...,0,0,0,1,7,...,11,0,...,0,0,10,...,5,0
1959,11,1904,indiana,2656404,...,...,...,...,...,2,17,0,7,229,...,44,22,...,16,8,103,...,163,12
1960,11,1904,northern_counties,889376,...,...,...,...,...,0,5,0,2,67,...,16,4,...,3,2,37,...,52,0
1961,11,1904,central_counties,1093418,...,...,...,...,...,2,3,0,2,88,...,16,10,...,4,3,39,...,78,4
1962,11,1904,southern_counties,673610,...,...,...,...,...,0,9,0,3,74,...,12,8,...,9,3,27,...,33,8
1963,11,1904,urban,922372,...,...,...,...,...,0,4,0,1,80,...,10,10,...,5,2,51,...,68,6
1964,11,1904,rural,1734032,...,...,...,...,...,2,13,0,6,149,...,34,12,...,11,6,52,...,95,6
1965,11,1904,class_1_cities,252515,...,...,...,...,...,0,0,0,0,28,...,1,1,...,0,0,13,...,15,0
1966,11,1904,class_2_cities,126969,...,...,...,...,...,0,0,0,1,10,...,2,1,...,1,1,5,...,14,4
1967,11,1904,class_3_cities,235662,...,...,...,...,...,0,2,0,0,19,...,1,4,...,1,0,18,...,16,0
1968,11,1904,class_4_cities,182000,...,...,...,...,...,0,2,0,0,13,...,4,4,...,1,0,8,...,19,0
1969,11,1904,class_5_cities,125226,...,...,...,...,...,0,0,0,0,10,...,2,0,...,1,1,7,...,4,2
1970,12,1904,indiana,2656404,...,...,...,...,...,6,22,0,10,351,...,28,30,...,27,10,121,...,163,8
1971,12,1904,northern_counties,889376,...,...,...,...,...,1,11,0,5,80,...,14,6,...,7,6,46,...,57,0
1972,12,1904,central_counties,1093418,...,...,...,...,...,2,3,0,1,170,...,8,16,...,15,1,49,...,65,5
1973,12,1904,southern_counties,673610,...,...,...,...,...,3,8,0,4,101,...,6,8,...,5,3,26,...,41,3
1974,12,1904,urban,922372,...,...,...,...,...,0,3,0,5,150,...,16,18,...,10,4,49,...,65,5
1975,12,1904,rural,1734032,...,...,...,...,...,6,19,0,5,201,...,12,12,...,17,6,72,...,98,3
1976,12,1904,class_1_cities,252515,...,...,...,...,...,0,0,0,0,52,...,1,3,...,4,0,9,...,20,0
1977,12,1904,class_2_cities,126969,...,...,...,...,...,0,1,0,4,14,...,6,3,...,2,2,8,...,11,2
1978,12,1904,class_3_cities,235662,...,...,...,...,...,0,1,0,0,34,...,2,8,...,1,1,17,...,14,0
1979,12,1904,class_4_cities,182000,...,...,...,...,...,0,1,0,1,31,...,7,3,...,2,1,7,...,11,0
1980,12,1904,class_5_cities,125226,...,...,...,...,...,0,0,0,0,19,...,0,1,...,1,0,8,...,9,3
1981,1,1905,indiana,2648549,...,...,...,...,...,5,17,0,13,558,...,29,28,...,114,19,99,...,129,7
1982,1,1905,northern_counties,887832,...,...,...,...,...,2,1,0,3,137,...,11,13,...,39,3,41,...,35,1
1983,1,1905,central_counties,1087620,...,...,...,...,...,2,8,0,4,256,...,12,11,...,45,12,39,...,61,0
1984,1,1905,southern_counties,673097,...,...,...,...,...,1,8,0,6,165,...,6,4,...,30,4,19,...,33,6
1985,1,1905,urban,968204,...,...,...,...,...,2,2,0,2,215,...,11,10,...,41,7,49,...,64,1
1986,1,1905,rural,1686345,...,...,...,...,...,3,15,0,11,343,...,18,18,...,73,12,50,...,65,6
1987,1,1905,class_1_cities,259221,...,...,...,...,...,0,0,0,0,63,...,0,4,...,8,3,11,...,11,0
1988,1,1905,class_2_cities,129930,...,...,...,...,...,1,0,0,1,32,...,7,0,...,3,0,7,...,14,0
1989,1,1905,class_3_cities,252343,...,...,...,...,...,0,0,0,1,61,...,1,3,...,16,1,11,...,21,0
1990,1,1905,class_4_cities,196779,...,...,...,...,...,1,2,0,0,35,...,0,3,...,9,1,10,...,11,0
1991,1,1905,class_5_cities,129931,...,...,...,...,...,0,0,0,0,24,...,3,0,...,5,2,10,...,7,1
1992,2,1905,indiana,2648549,...,...,...,...,...,5,11,2,11,738,...,13,40,...,229,7,101,...,122,8
1993,2,1905,northern_counties,887832,...,...,...,...,...,2,6,1,5,200,...,4,15,...,52,2,36,...,42,1
1994,2,1905,central_counties,1087620,...,...,...,...,...,2,1,0,2,296,...,5,16,...,84,1,50,...,50,3
1995,2,1905,southern_counties,673097,...,...,...,...,...,1,4,1,4,242,...,4,9,...,93,4,15,...,30,4
1996,2,1905,urban,968204,...,...,...,...,...,1,2,0,4,255,...,4,15,...,61,3,30,...,62,2
1997,2,1905,rural,1686345,...,...,...,...,...,4,9,2,7,483,...,9,25,...,168,4,71,...,60,6
1998,2,1905,class_1_cities,259221,...,...,...,...,...,0,0,0,0,64,...,1,3,...,9,0,6,...,14,1
1999,2,1905,class_2_cities,129930,...,...,...,...,...,0,1,0,1,45,...,0,2,...,3,0,8,...,14,0
2000,2,1905,class_3_cities,252343,...,...,...,...,...,1,0,0,2,59,...,2,6,...,26,1,5,...,19,0
2001,2,1905,class_4_cities,196779,...,...,...,...,...,0,0,0,1,49,...,0,2,...,17,1,5,...,8,1
2002,2,1905,class_5_cities,129931,...,...,...,...,...,0,1,0,0,38,...,1,2,...,6,1,6,...,7,0
2003,3,1905,indiana,2648549,...,...,...,...,...,5,16,0,15,584,...,21,45,...,145,12,107,...,161,1
2004,3,1905,northern_counties,887832,...,...,...,...,...,2,4,0,6,214,...,4,12,...,37,3,48,...,50,0
2005,3,1905,central_counties,1087620,...,...,...,...,...,2,9,0,4,212,...,8,14,...,62,1,38,...,66,0
2006,3,1905,southern_counties,673097,...,...,...,...,...,1,3,0,5,158,...,9,19,...,46,8,21,...,45,1
2007,3,1905,urban,968204,...,...,...,...,...,2,2,0,5,255,...,6,26,...,57,5,48,...,86,0
2008,3,1905,rural,1686345,...,...,...,...,...,3,14,0,10,329,...,15,19,...,88,7,59,...,75,1
2009,3,1905,class_1_cities,259221,...,...,...,...,...,0,1,0,0,45,...,0,4,...,10,0,2,...,19,0
2010,3,1905,class_2_cities,129930,...,...,...,...,...,0,0,0,2,74,...,1,6,...,15,1,12,...,26,0
2011,3,1905,class_3_cities,252343,...,...,...,...,...,1,0,0,2,47,...,4,9,...,11,0,12,...,16,0
2012,3,1905,class_4_cities,196779,...,...,...,...,...,0,0,0,1,51,...,1,2,...,8,3,12,...,16,0
2013,3,1905,class_5_cities,129931,...,...,...,...,...,1,1,0,0,38,...,0,5,...,13,1,10,...,9,0
2014,4,1905,indiana,2648549,...,...,...,...,...,2,23,3,14,223,...,18,46,...,35,15,86,...,132,4
2015,4,1905,northern_counties,887832,...,...,...,...,...,1,5,2,5,65,...,5,16,...,11,6,35,...,39,0
2016,4,1905,central_counties,1087620,...,...,...,...,...,0,8,1,4,94,...,7,15,...,14,4,37,...,59,2
2017,4,1905,southern_counties,673097,...,...,...,...,...,1,10,0,5,64,...,6,15,...,10,5,16,...,34,2
2018,4,1905,urban,977802,...,...,...,...,...,2,6,1,6,103,...,9,29,...,14,5,44,...,75,2
2019,4,1905,rural,1670747,...,...,...,...,...,0,17,2,8,120,...,9,17,...,21,10,42,...,57,2
2020,4,1905,class_1_cities,260046,...,...,...,...,...,0,2,0,1,31,...,2,10,...,3,1,10,...,23,1
2021,4,1905,class_2_cities,133029,...,...,...,...,...,0,0,0,2,15,...,1,7,...,3,0,10,...,14,0
2022,4,1905,class_3_cities,258017,...,...,...,...,...,1,2,0,0,23,...,1,6,...,2,1,11,...,21,1
2023,4,1905,class_4_cities,196779,...,...,...,...,...,1,2,0,3,21,...,4,6,...,2,2,6,...,11,0
2024,4,1905,class_5_cities,129931,...,...,...,...,...,0,0,1,0,13,...,0,0,...,4,1,7,...,6,0
2025,5,1905,indiana,2648549,...,...,...,...,...,2,11,0,19,170,...,28,44,...,16,18,122,...,140,2
2026,5,1905,northern_counties,887832,...,...,...,...,...,1,3,0,4,55,...,9,16,...,2,3,57,...,51,0
2027,5,1905,central_counties,1087620,...,...,...,...,...,0,3,0,10,74,...,9,13,...,9,8,38,...,51,0
2028,5,1905,southern_counties,673097,...,...,...,...,...,1,5,0,5,41,...,10,15,...,5,7,27,...,38,2
2029,5,1905,urban,977812,...,...,...,...,...,0,3,0,12,80,...,15,21,...,8,8,62,...,60,0
2030,5,1905,rural,1670737,...,...,...,...,...,2,8,0,7,90,...,13,23,...,8,10,60,...,80,2
2031,5,1905,class_1_cities,260046,...,...,...,...,...,0,1,0,2,29,...,6,5,...,2,4,12,...,18,0
2032,5,1905,class_2_cities,159349,...,...,...,...,...,0,0,0,2,14,...,3,4,...,1,0,7,...,13,0
2033,5,1905,class_3_cities,231707,...,...,...,...,...,0,0,0,5,21,...,1,3,...,4,1,21,...,14,0
2034,5,1905,class_4_cities,196779,...,...,...,...,...,0,1,0,3,9,...,3,6,...,1,1,8,...,9,0
2035,5,1905,class_5_cities,129931,...,...,...,...,...,0,1,0,0,7,...,2,3,...,0,2,14,...,6,0
2036,6,1905,indiana,2648549,...,...,...,...,...,2,4,1,9,89,...,107,25,...,7,7,120,...,160,4
2037,6,1905,northern_counties,887832,...,...,...,...,...,1,2,0,4,32,...,14,6,...,2,3,44,...,65,4
2038,6,1905,central_counties,1087620,...,...,...,...,...,1,1,1,4,39,...,36,13,...,4,2,47,...,64,0
2039,6,1905,southern_counties,673097,...,...,...,...,...,0,1,0,1,18,...,57,6,...,1,2,29,...,31,0
2040,6,1905,urban,977802,...,...,...,...,...,1,3,0,6,39,...,50,12,...,4,3,62,...,67,4
2041,6,1905,rural,1670747,...,...,...,...,...,1,1,1,3,50,...,57,13,...,3,4,58,...,93,0
2042,6,1905,class_1_cities,260046,...,...,...,...,...,0,0,0,1,16,...,14,3,...,1,1,13,...,9,0
2043,6,1905,class_2_cities,159349,...,...,...,...,...,1,0,0,2,7,...,8,0,...,0,0,12,...,15,4
2044,6,1905,class_3_cities,231707,...,...,...,...,...,0,1,0,1,10,...,9,3,...,2,1,15,...,22,0
2045,6,1905,class_4_cities,196779,...,...,...,...,...,0,0,0,2,3,...,15,4,...,0,1,11,...,11,0
2046,6,1905,class_5_cities,129931,...,...,...,...,...,0,2,0,0,3,...,4,2,...,1,0,11,...,10,0
2047,7,1905,indiana,2648549,...,...,...,...,...,1,8,0,23,63,...,361,32,...,6,9,110,...,174,3
2048,7,1905,northern_counties,887832,...,...,...,...,...,0,2,0,6,26,...,71,11,...,1,3,40,...,61,2
2049,7,1905,central_counties,1087620,...,...,...,...,...,1,2,0,11,22,...,166,18,...,3,2,47,...,75,0
2050,7,1905,southern_counties,673097,...,...,...,...,...,0,4,0,6,15,...,124,3,...,2,4,23,...,38,1
2051,7,1905,urban,977812,...,...,...,...,...,1,5,0,11,31,...,161,15,...,2,4,40,...,100,2
2052,7,1905,rural,1670737,...,...,...,...,...,0,3,0,12,32,...,200,17,...,4,5,70,...,74,1
2053,7,1905,class_1_cities,260046,...,...,...,...,...,0,0,0,2,8,...,53,4,...,1,1,13,...,21,0
2054,7,1905,class_2_cities,159349,...,...,...,...,...,0,2,0,2,6,...,22,4,...,0,2,10,...,24,2
2055,7,1905,class_3_cities,231707,...,...,...,...,...,1,1,0,2,12,...,35,1,...,1,0,10,...,24,0
2056,7,1905,class_4_cities,196779,...,...,...,...,...,0,1,0,4,1,...,33,4,...,0,1,2,...,19,0
2057,7,1905,class_5_cities,129931,...,...,...,...,...,0,1,0,1,4,...,18,2,...,0,0,5,...,12,0
2058,8,1905,indiana,2648549,...,...,...,...,...,0,6,1,15,61,...,478,56,...,1,8,126,...,190,0
2059,8,1905,northern_counties,887832,...,...,...,...,...,0,2,1,3,20,...,168,18,...,0,3,46,...,74,0
2060,8,1905,central_counties,1087620,...,...,...,...,...,0,3,0,9,26,...,204,18,...,1,4,52,...,73,0
2061,8,1905,southern_counties,673097,...,...,...,...,...,0,1,0,3,15,...,106,20,...,0,1,28,...,43,0
2062,8,1905,urban,977812,...,...,...,...,...,0,4,0,8,39,...,189,15,...,1,4,51,...,92,0
2063,8,1905,rural,1670737,...,...,...,...,...,0,2,1,7,22,...,289,41,...,0,4,75,...,98,0
2064,8,1905,class_1_cities,260046,...,...,...,...,...,0,2,0,1,11,...,25,4,...,0,1,16,...,20,0
2065,8,1905,class_2_cities,159349,...,...,...,...,...,0,1,0,2,6,...,42,3,...,0,3,10,...,12,0
2066,8,1905,class_3_cities,231707,...,...,...,...,...,0,0,0,2,10,...,55,4,...,0,0,10,...,34,0
2067,8,1905,class_4_cities,196779,...,...,...,...,...,0,0,0,2,11,...,48,1,...,1,0,9,...,18,0
2068,8,1905,class_5_cities,129931,...,...,...,...,...,0,1,0,1,1,...,19,3,...,0,0,6,...,8,0
2069,10,1905,indiana,2648549,...,...,...,...,...,3,5,0,14,138,...,167,29,...,4,9,100,...,155,0
2070,9,1905,indiana,0,...,...,...,...,...,0,0,0,0,0,...,0,0,...,0,0,0,...,0,0
2071,9,1905,northern_counties,0,...,...,...,...,...,0,0,0,0,0,...,0,0,...,0,0,0,...,0,0
